Unnamed: 0,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,hour,day_of_week,month,year,distance_km
12216430,2011-04-11 15:40:26.0000001,6.1,2011-04-11 15:40:26+00:00,-74.001058,40.741654,-73.981794,40.738197,1,15,0,4,2011,1.6678956969763206
1244385,2010-06-14 08:13:00.00000048,17.3,2010-06-14 08:13:00+00:00,-73.98058499999999,40.75345,-73.953053,40.747158,5,8,0,6,2010,2.4224456610778957
13499832,2013-09-10 07:42:23.0000003,8.0,2013-09-10 07:42:23+00:00,-73.963471,40.766077,-73.94645799999999,40.772721,2,7,1,9,2013,1.61197375990794
1433034,2013-08-10 16:08:00.00000014,5.5,2013-08-10 16:08:00+00:00,-73.96486,40.80653,-73.964775,40.756362,6,16,5,8,2013,5.57843167076966
25875395,2009-11-04 10:48:00.00000049,6.1,2009-11-04 10:48:00+00:00,-73.974078,40.76526,-73.979548,40.777763,1,10,2,11,2009,1.46459228777101
42868911,2012-04-09 09:33:43.0000001,6.9,2012-04-09 09:33:43+00:00,-73.98902,40.763295,-73.979559,40.752397,2,9,0,4,2012,1.450336488013258
23725856,2012-01-27 14:24:00.00000080,6.1,2012-01-27 14:24:00+00:00,-73.98224499999999,40.774825,-73.97028,40.763062,5,14,4,1,2012,1.6510939728278895
46256019,2013-01-31 21:04:00.00000011,9.0,2013-01-31 21:04:00+00:00,-73.9682,40.768127,-73.960667,40.790732,5,21,3,1,2013,2.5923542730186533
49705423,2011-04-16 10:29:00.00000076,7.7,2011-04-16 10:29:00+00:00,-73.848465,40.783993,-73.850173,40.791218,1,10,5,4,2011,0.8161507845639968
32032397,2011-06-14 20:12:04.0000001,13.3,2011-06-14 20:12:04+00:00,-73.995751,40.716617,-73.990538,40.756072,4,20,1,6,2011,4.40912702572683
22493743,2011-04-04 22:57:41.0000001,22.1,2011-04-04 22:57:41+00:00,-74.005248,40.722725,-73.922216,40.777178,1,22,0,4,2011,9.251132160697011
37145697,2014-05-14 21:46:00.000000261,11.5,2014-05-14 21:46:00+00:00,-73.956897,40.783547,-73.959888,40.815222,5,21,2,5,2014,3.5310862357742154
24893129,2012-07-04 11:50:00.00000094,12.9,2012-07-04 11:50:00+00:00,-73.95740500000001,40.774152,-74.005103,40.740892,6,11,2,7,2012,5.460590477515434
28810443,2010-06-25 09:09:39.0000002,4.5,2010-06-25 09:09:39+00:00,-73.977711,40.753803000000005,-73.97854,40.760023,1,9,4,6,2010,0.695148215725484
36072768,2010-08-15 22:48:00.00000018,9.3,2010-08-15 22:48:00+00:00,-73.964972,40.761512,-73.95525699999999,40.79395,1,22,6,8,2010,3.6985386429460836
15244986,2011-12-07 10:16:21.0000006,14.1,2011-12-07 10:16:21+00:00,-73.925978,40.766696,-73.968975,40.757807,1,10,2,12,2011,3.753755360491688
44444931,2010-08-27 09:50:55.0000001,4.5,2010-08-27 09:50:55+00:00,-73.95888000000001,40.774763,-73.96084300000001,40.779326,1,9,4,8,2010,0.5336271824285386
36470925,2015-05-07 14:03:27.0000002,4.0,2015-05-07 14:03:27+00:00,-73.98345947265625,40.73004150390625,-73.9894790649414,40.7342529296875,1,14,3,5,2015,0.6903314918269092
12319899,2014-08-27 02:00:35.0000001,7.5,2014-08-27 02:00:35+00:00,-74.005044,40.719517,-73.988382,40.72034,1,2,2,8,2014,1.4071766864852708
44472430,2009-02-10 15:31:00.000000133,25.85,2009-02-10 15:31:00+00:00,-73.870948,40.773735,-73.956988,40.786242,5,15,1,2,2009,7.376793158681789
28548290,2014-02-07 01:12:17.0000003,13.0,2014-02-07 01:12:17+00:00,-73.9583,40.713426,-73.964863,40.688407,1,1,4,2,2014,2.8364660386652063
22951614,2010-07-29 07:09:00.000000137,15.7,2010-07-29 07:09:00+00:00,-73.982388,40.774815,-73.942495,40.841482,1,7,3,7,2010,8.13794364250043
22674652,2009-08-02 18:15:39.0000004,8.1,2009-08-02 18:15:39+00:00,-73.97324300000001,40.756379,-73.98789000000001,40.728336,4,18,6,8,2009,3.353519096217892
45411193,2014-04-21 05:36:13.0000001,6.0,2014-04-21 05:36:13+00:00,-73.925301,40.773154,-73.942352,40.754238,1,5,0,4,2014,2.5468285073269787
43893609,2010-07-02 22:20:43.0000001,5.7,2010-07-02 22:20:43+00:00,-73.986379,40.75979,-73.987804,40.770061,1,22,4,7,2010,1.1483712402728212
38483090,2011-06-22 10:35:53.0000001,5.7,2011-06-22 10:35:53+00:00,-73.962565,40.763067,-73.953194,40.772559,1,10,2,6,2011,1.3178774215888183
13989788,2014-11-24 14:19:19.0000002,14.0,2014-11-24 14:19:19+00:00,-73.987997,40.737668,-73.996832,40.762943,1,14,0,11,2014,2.9073223356281894
41280368,2014-11-02 09:56:42.0000002,7.5,2014-11-02 09:56:42+00:00,-73.98082600000001,40.733848,-73.99324200000001,40.719192,1,9,6,11,2014,1.9366194112613095
11870910,2011-07-15 14:17:00.000000127,5.3,2011-07-15 14:17:00+00:00,-73.98069,40.751035,-73.971458,40.763523,1,14,4,7,2011,1.5914990439420338
38150607,2014-11-18 17:43:32.0000002,7.0,2014-11-18 17:43:32+00:00,-73.992561,40.748062,-73.994299,40.731485,1,17,1,11,2014,1.8490851192685542
796082,2013-03-26 15:32:00.000000143,7.5,2013-03-26 15:32:00+00:00,-73.957712,40.761157,-73.975027,40.737095,1,15,1,3,2013,3.047321833585216
13186664,2012-06-15 21:57:00.00000099,5.7,2012-06-15 21:57:00+00:00,-73.965882,40.795332,-73.95020699999999,40.785505,3,21,4,6,2012,1.7133045430469245
19337122,2013-08-15 20:02:00.00000083,8.5,2013-08-15 20:02:00+00:00,-73.992192,40.754935,-73.976395,40.762352,2,20,3,8,2013,1.565401152697241
45779734,2013-11-07 22:00:04.0000002,7.5,2013-11-07 22:00:04+00:00,-73.987928,40.722826,-74.000412,40.73241,1,22,3,11,2013,1.4974470928946506
34644489,2011-04-03 13:48:05.0000002,5.3,2011-04-03 13:48:05+00:00,-73.99074399999999,40.736429,-74.003098,40.733284000000005,1,13,6,4,2011,1.0980802181854503
14979761,2014-07-26 11:23:00.00000045,8.5,2014-07-26 11:23:00+00:00,-73.995725,40.743952,-73.979327,40.752722,4,11,5,7,2014,1.6908956659945515
34682338,2011-09-19 06:57:00.0000009,6.9,2011-09-19 06:57:00+00:00,-73.956058,40.781197,-73.972625,40.757263,2,6,0,9,2011,3.0048611241722947
24405393,2012-05-12 15:59:00.00000043,6.5,2012-05-12 15:59:00+00:00,-73.988217,40.720532,-73.99410300000001,40.73208,1,15,5,5,2012,1.37654378553143
48524203,2013-05-26 18:38:08.0000002,12.5,2013-05-26 18:38:08+00:00,-73.95923499999999,40.809506,-73.987872,40.765161,2,18,6,5,2013,5.488792540365521
39046287,2012-08-16 00:21:00.000000138,10.1,2012-08-16 00:21:00+00:00,-73.972955,40.793212,-73.982448,40.77486,1,0,3,8,2012,2.191588398068785
5590327,2011-11-17 18:08:00.000000212,6.5,2011-11-17 18:08:00+00:00,-73.97528199999999,40.7592,-73.986425,40.748883,3,18,3,11,2011,1.4822393638317395
6179747,2014-09-29 19:33:00.000000251,7.0,2014-09-29 19:33:00+00:00,-74.000005,40.727147,-73.98839,40.739947,6,19,0,9,2014,1.7272934756093685
3383779,2013-06-09 02:51:00.00000088,5.0,2013-06-09 02:51:00+00:00,-74.001115,40.731755,-73.991817,40.744545,1,2,6,6,2013,1.623664700444622
48175111,2009-12-17 15:14:00.000000199,5.3,2009-12-17 15:14:00+00:00,-73.95558299999999,40.773597,-73.963523,40.77522,1,15,3,12,2009,0.6925273580473911
4854955,2012-01-09 15:03:00.00000079,5.7,2012-01-09 15:03:00+00:00,-73.9622,40.779025,-73.97255200000001,40.764812,1,15,0,1,2012,1.8048916109020274
14371849,2010-05-09 06:59:00.00000016,4.5,2010-05-09 06:59:00+00:00,-73.95724200000001,40.779803,-73.950132,40.787723,5,6,6,5,2010,1.0648563058703604
45424898,2015-01-03 04:33:32.0000004,14.5,2015-01-03 04:33:32+00:00,-73.9884033203125,40.76421356201172,-73.95115661621094,40.78015518188477,4,4,5,1,2015,3.602769958364405
48232942,2009-09-22 03:26:29.0000003,13.7,2009-09-22 03:26:29+00:00,-73.981115,40.720975,-73.951305,40.770883000000005,2,3,1,9,2009,6.091273142870246
3843745,2014-05-24 12:23:00.000000144,32.5,2014-05-24 12:23:00+00:00,-73.99365999999999,40.74187,-73.98619000000001,40.7593,4,12,5,5,2014,2.0377171439136075
3266688,2015-06-23 23:05:02.0000006,6.0,2015-06-23 23:05:02+00:00,-74.00260162353516,40.72885894775391,-73.99198913574219,40.72178649902344,6,23,1,6,2015,1.1908943458943975
48420119,2010-06-23 20:39:39.0000004,5.3,2010-06-23 20:39:39+00:00,-73.99560100000001,40.763947,-73.98485,40.760497,1,20,2,6,2010,0.9833826609645915
10824597,2014-10-03 19:22:00.00000088,15.5,2014-10-03 19:22:00+00:00,-73.997343,40.72208,-73.948127,40.72478,2,19,4,10,2014,4.158335249685274
3870163,2014-08-24 10:17:53.0000003,16.0,2014-08-24 10:17:53+00:00,-73.98588199999999,40.752465,-74.014625,40.704638,1,10,6,8,2014,5.84367672673385
49778125,2009-04-10 23:31:00.000000214,5.3,2009-04-10 23:31:00+00:00,-73.97753,40.758898,-73.96645,40.767262,1,23,4,4,2009,1.3174838845754104
36685899,2012-04-09 20:33:00.00000078,5.3,2012-04-09 20:33:00+00:00,-73.99405300000001,40.761595,-73.999875,40.748592,1,20,0,4,2012,1.5267671670149
30364251,2009-04-14 08:18:20.0000007,13.3,2009-04-14 08:18:20+00:00,-73.955404,40.764816,-73.968041,40.793176,1,8,1,4,2009,3.328164023741205
27055456,2013-09-07 20:22:00.00000048,35.33,2013-09-07 20:22:00+00:00,-73.86272199999999,40.768787,-73.985295,40.763377,2,20,5,9,2013,10.340243735100652
45363653,2010-04-02 18:15:00.000000232,7.3,2010-04-02 18:15:00+00:00,-73.975013,40.795008,-73.97046,40.773988,5,18,4,4,2010,2.368543264372227
29920832,2010-09-24 08:18:41.0000002,11.3,2010-09-24 08:18:41+00:00,-73.985519,40.72325,-73.97555899999999,40.75855,1,8,4,9,2010,4.013871702389817
35070619,2009-10-06 06:45:56.0000002,8.5,2009-10-06 06:45:56+00:00,-73.951303,40.786526,-73.983775,40.760863,1,6,1,10,2009,3.952195295218296
43177714,2011-12-03 13:00:00.000000140,4.5,2011-12-03 13:00:00+00:00,-73.994063,40.756343,-74.003908,40.746945,1,13,5,12,2011,1.3340833795272686
6110727,2012-05-01 11:35:47.0000004,6.9,2012-05-01 11:35:47+00:00,-74.00796600000001,40.726088,-73.990955,40.740549,1,11,1,5,2012,2.154075651907778
19756534,2012-05-30 00:42:34.0000003,29.7,2012-05-30 00:42:34+00:00,-73.874449,40.773978,-73.978599,40.762171,1,0,2,5,2012,8.868652535056535
53913700,2009-03-24 09:57:00.000000155,6.5,2009-03-24 09:57:00+00:00,-73.97707199999999,40.760127,-73.961516,40.779373,2,9,1,3,2009,2.5091763183097715
10539351,2014-09-28 02:11:15.0000001,32.5,2014-09-28 02:11:15+00:00,-73.989411,40.773228,-73.838942,40.718725,1,2,6,9,2014,14.050161495535974
43743644,2009-07-26 01:27:10.0000002,8.5,2009-07-26 01:27:10+00:00,-73.990691,40.728044,-73.972562,40.75844,1,1,6,7,2009,3.708938453542744
25850942,2011-09-17 09:36:54.0000004,6.5,2011-09-17 09:36:54+00:00,-73.992887,40.742665,-73.981705,40.764807,1,9,5,9,2011,2.6360925965151396
27305609,2009-04-27 19:35:06.0000002,6.5,2009-04-27 19:35:06+00:00,-73.97375100000001,40.763506,-73.98798199999999,40.749108,3,19,0,4,2009,1.9999894125849302
38839791,2012-11-07 11:42:00.000000165,8.5,2012-11-07 11:42:00+00:00,-73.983197,40.749970000000005,-73.979543,40.760132,1,11,2,11,2012,1.1711296114574203
49517594,2014-11-03 20:53:17.0000005,57.33,2014-11-03 20:53:17+00:00,-73.776671,40.645283,-74.005081,40.706987,1,20,0,11,2014,20.447510470628053
25359692,2011-12-15 18:45:50.0000005,5.7,2011-12-15 18:45:50+00:00,-73.99638399999999,40.738139,-73.985445,40.738902,1,18,3,12,2011,0.9255286487319152
53735269,2013-04-08 10:06:00.00000081,23.0,2013-04-08 10:06:00+00:00,-73.97437,40.762222,-73.974377,40.733087,2,10,0,4,2013,3.239664241456838
19027372,2011-12-29 08:09:00.00000034,8.9,2011-12-29 08:09:00+00:00,-74.014447,40.704678,-73.988837,40.693483,5,8,3,12,2011,2.49213731479097
29757036,2014-07-25 05:51:37.0000001,6.0,2014-07-25 05:51:37+00:00,-73.985925,40.741001,-73.984811,40.751587,1,5,4,7,2014,1.1808445156369798
54719108,2014-02-25 23:54:00.00000068,9.5,2014-02-25 23:54:00+00:00,-73.98374799999999,40.760092,-74.00419699999999,40.731747,2,23,1,2,2014,3.5918773289839394
19851677,2013-12-04 15:14:00.00000037,6.5,2013-12-04 15:14:00+00:00,-73.99269,40.74294,-73.99718,40.74199,1,15,2,12,2013,0.39274165115829995
38762550,2010-10-13 09:25:58.0000002,4.9,2010-10-13 09:25:58+00:00,-73.957001,40.780261,-73.952383,40.789679,1,9,2,10,2010,1.117079627930249
50098435,2010-06-10 09:51:00.000000172,10.5,2010-06-10 09:51:00+00:00,-73.95810300000001,40.779623,-73.99169,40.759702,1,9,3,6,2010,3.5926072484106806
34670523,2015-03-28 19:32:06.0000006,6.0,2015-03-28 19:32:06+00:00,-73.99080657958984,40.76090240478516,-73.99668884277344,40.74764251708984,1,19,5,3,2015,1.5554566923312303
54428647,2013-11-08 22:49:00.0000006,4.5,2013-11-08 22:49:00+00:00,-73.999413,40.744007,-73.99386,40.751875,1,22,4,11,2013,0.9920889356970277
46070199,2011-09-13 08:51:08.0000002,7.7,2011-09-13 08:51:08+00:00,-74.002953,40.723473,-73.994415,40.73499,1,8,1,9,2011,1.4688829050490535
9017732,2010-01-03 13:37:35.0000001,45.0,2010-01-03 13:37:35+00:00,-73.963437,40.762096,-73.786253,40.639723,3,13,6,1,2010,20.205370865960315
32343204,2009-02-08 22:07:31.0000002,5.0,2009-02-08 22:07:31+00:00,-73.979086,40.761758,-73.98099300000001,40.771445,1,22,6,2,2009,1.0890520850241414
32997047,2011-03-20 19:50:33.0000002,4.9,2011-03-20 19:50:33+00:00,-74.003247,40.735498,-73.989965,40.734345000000005,2,19,6,3,2011,1.1264146336383598
1086911,2009-01-12 22:57:00.000000112,12.5,2009-01-12 22:57:00+00:00,-73.968177,40.756025,-73.945573,40.725605,1,22,0,1,2009,3.881784026537464
54530472,2012-12-08 01:51:00.000000135,6.5,2012-12-08 01:51:00+00:00,-73.9936,40.72123,-74.00444499999999,40.719392,1,1,5,12,2012,0.9365343194433221
31927238,2010-03-18 18:19:36.0000002,4.5,2010-03-18 18:19:36+00:00,-73.965106,40.762643,-73.957433,40.774426,1,18,3,3,2010,1.4608865903088388
6856652,2014-07-25 22:29:00.00000091,11.0,2014-07-25 22:29:00+00:00,-73.98016700000001,40.75169,-73.946927,40.771897,5,22,4,7,2014,3.589726013179205
18557091,2015-06-27 22:11:43.0000004,5.0,2015-06-27 22:11:43+00:00,-73.99657440185547,40.76331329345703,-73.98909759521484,40.75697326660156,1,22,5,6,2015,0.9452807456696919
37332056,2013-08-09 07:56:50.0000001,5.0,2013-08-09 07:56:50+00:00,-73.972881,40.761951,-73.962733,40.774417,1,7,4,8,2013,1.6284292136361682
5490610,2012-10-18 10:39:00.0000003,11.0,2012-10-18 10:39:00+00:00,-73.96656999999999,40.753087,-73.966555,40.771392,5,10,3,10,2012,2.0354235242836154
53469520,2011-04-20 23:12:00.000000164,9.7,2011-04-20 23:12:00+00:00,-73.95758199999999,40.761585,-73.976197,40.78844,1,23,2,4,2011,3.37254383274273
6254081,2012-06-20 18:04:00.00000051,7.7,2012-06-20 18:04:00+00:00,-73.96464,40.775605,-73.963497,40.761687,1,18,2,6,2012,1.5506015133676911
1878917,2009-10-13 11:52:52.0000003,49.57,2009-10-13 11:52:52+00:00,-73.94322700000001,40.777198,-73.776264,40.645524,1,11,1,10,2009,20.30796345888419
1943288,2010-03-20 01:45:43.0000004,48.0,2010-03-20 01:45:43+00:00,-73.98428100000001,40.737303,-74.035905,40.722867,1,1,5,3,2010,4.636697263602596
46299160,2009-05-11 15:12:00.00000098,14.5,2009-05-11 15:12:00+00:00,-74.012095,40.702725,-73.975787,40.752743,1,15,0,5,2009,6.347729346648057
10879507,2009-09-12 04:57:47.0000001,13.3,2009-09-12 04:57:47+00:00,-73.99705,40.737416,-73.957298,40.718296,1,4,5,9,2009,3.9674544667335025
616440,2009-05-23 02:53:00.000000108,8.1,2009-05-23 02:53:00+00:00,-73.957913,40.762103,-73.932113,40.796393,2,2,5,5,2009,4.388301692034974
13091057,2010-01-23 23:34:00.000000109,10.9,2010-01-23 23:34:00+00:00,-73.98483,40.744475,-73.98044200000001,40.782323,1,23,5,1,2010,4.224700367116058
24555197,2013-12-13 17:48:16.0000001,13.0,2013-12-13 17:48:16+00:00,-73.957479,40.770011,-73.980073,40.74281,3,17,4,12,2013,3.573511266113814
45195934,2011-02-27 02:58:00.00000029,9.3,2011-02-27 02:58:00+00:00,-73.99576,40.725125,-73.967967,40.755748,2,2,6,2,2011,4.132516899142123
3898392,2012-05-28 21:16:00.00000097,10.5,2012-05-28 21:16:00+00:00,-74.01122,40.713427,-73.98228,40.720972,1,21,0,5,2012,2.579290684518572
46272151,2012-02-21 09:33:00.00000028,9.7,2012-02-21 09:33:00+00:00,-73.990718,40.75192,-73.97305300000001,40.74423,2,9,1,2,2012,1.7162774216529932
15243330,2013-03-11 14:17:00.000000204,5.5,2013-03-11 14:17:00+00:00,-73.978002,40.755282,-73.973642,40.75647,1,14,0,3,2013,0.39027858582732766
6370539,2012-03-11 01:58:00.000000117,7.7,2012-03-11 01:58:00+00:00,-73.98751,40.718412,-74.002092,40.729932,1,1,6,3,2012,1.7750738911764556
35179815,2009-07-22 18:29:16.0000001,12.1,2009-07-22 18:29:16+00:00,-73.949004,40.773366,-73.987262,40.736033,1,18,2,7,2009,5.255232415884935
11560106,2012-05-31 09:31:00.000000172,5.7,2012-05-31 09:31:00+00:00,-73.981285,40.760175,-73.97709499999999,40.751973,1,9,3,5,2012,0.9779243999874933
12994153,2010-04-30 01:21:00.00000097,7.7,2010-04-30 01:21:00+00:00,-73.993045,40.742202,-73.985545,40.723293,1,1,4,4,2010,2.1954991835214965
39783079,2009-04-16 08:51:00.000000108,8.1,2009-04-16 08:51:00+00:00,-73.98710799999999,40.775897,-73.95848199999999,40.772943,1,8,3,4,2009,2.432770322788716
21971619,2012-08-31 18:22:00.000000128,5.7,2012-08-31 18:22:00+00:00,-73.983238,40.726512,-73.99458299999999,40.727912,1,18,4,8,2012,0.9685923241944407
3589275,2010-05-05 19:28:25.0000004,10.9,2010-05-05 19:28:25+00:00,-74.002735,40.723408,-73.97261999999999,40.749085,1,19,2,5,2010,3.8196798466713826
21031379,2012-08-24 19:51:00.000000265,8.9,2012-08-24 19:51:00+00:00,-73.998215,40.7396,-73.983358,40.723562,1,19,4,8,2012,2.178869794879365
32632109,2011-09-18 08:53:47.0000002,12.1,2011-09-18 08:53:47+00:00,-73.978223,40.748527,-74.001348,40.756935,2,8,6,9,2011,2.1606572271630804
11731636,2012-10-11 08:47:00.00000023,6.0,2012-10-11 08:47:00+00:00,-74.00533,40.728557,-74.003612,40.71745,1,8,3,10,2012,1.2434989738350983
26088102,2010-10-20 21:38:15.0000001,11.3,2010-10-20 21:38:15+00:00,-74.005962,40.74011,-73.974245,40.76233,1,21,2,10,2010,3.639043196969982
27693922,2009-03-02 03:05:36.0000001,15.8,2009-03-02 03:05:36+00:00,-74.002668,40.733954,-73.95786600000001,40.717623,1,3,0,3,2009,4.1893976208526
45584390,2012-10-03 16:49:00.00000048,7.0,2012-10-03 16:49:00+00:00,-74.00563199999999,40.737807,-73.990238,40.72909,1,16,2,10,2012,1.6192325444007585
2660653,2014-09-15 13:38:00.00000041,7.5,2014-09-15 13:38:00+00:00,-73.98958,40.757097,-73.97854699999999,40.7732,1,13,0,9,2014,2.017305595474896
23293185,2011-10-13 08:52:00.000000225,32.1,2011-10-13 08:52:00+00:00,-73.99146999999999,40.749983,-73.875568,40.771462,5,8,3,10,2011,10.04963393891654
53011570,2011-09-29 18:23:00.000000153,11.7,2011-09-29 18:23:00+00:00,-73.972822,40.763802,-73.983215,40.74251,1,18,3,9,2011,2.524231074604808
1850583,2010-07-16 15:37:00.00000056,7.7,2010-07-16 15:37:00+00:00,-73.9664,40.789192,-73.982178,40.768215000000005,1,15,4,7,2010,2.6843432715794835
7386504,2012-10-25 08:14:08.0000003,7.0,2012-10-25 08:14:08+00:00,-74.004021,40.725686,-73.98839699999999,40.741198,1,8,3,10,2012,2.1698328176955384
38344036,2011-03-11 13:44:00.000000187,6.9,2011-03-11 13:44:00+00:00,-73.981787,40.770188,-73.97033,40.768035,1,13,4,3,2011,0.9940880577347212
45065303,2010-04-26 12:34:43.0000002,7.3,2010-04-26 12:34:43+00:00,-73.999335,40.738937,-73.98626999999999,40.747505,2,12,0,4,2010,1.455731499932998
17939244,2015-02-08 19:42:18.0000007,5.5,2015-02-08 19:42:18+00:00,-73.99236297607422,40.752685546875,-73.98455047607422,40.76171112060547,5,19,6,2,2015,1.2000903267322305
48968279,2009-10-31 22:01:08.0000006,8.5,2009-10-31 22:01:08+00:00,-73.982863,40.765705,-73.990367,40.74139,1,22,5,10,2009,2.77660736169709
6562788,2009-06-30 19:34:00.000000216,25.85,2009-06-30 19:34:00+00:00,-73.863602,40.769998,-73.952435,40.772075,1,19,1,6,2009,7.484255498075092
11951056,2012-05-11 01:57:02.0000003,7.3,2012-05-11 01:57:02+00:00,-73.97075500000001,40.76184,-73.97500699999999,40.782867,1,1,4,5,2012,2.365353326443363
36745897,2014-10-15 20:30:00.00000046,7.5,2014-10-15 20:30:00+00:00,-73.970377,40.756055,-73.954537,40.767197,6,20,2,10,2014,1.8206440544483387
54859068,2012-08-22 02:55:00.0000009,3.7,2012-08-22 02:55:00+00:00,-73.999098,40.727805,-74.002717,40.724805,1,2,2,8,2012,0.4519752878102703
40617217,2010-11-01 14:12:00.000000210,10.5,2010-11-01 14:12:00+00:00,-74.01519,40.71409,-73.987418,40.696363,5,14,0,11,2010,3.0603584117534908
17169802,2015-04-06 17:53:18.0000001,7.0,2015-04-06 17:53:18+00:00,-73.97413635253906,40.76213455200195,-73.98468780517578,40.74826049804688,2,17,0,4,2015,1.7804179553511668
10598933,2014-09-02 10:03:00.000000156,41.33,2014-09-02 10:03:00+00:00,-73.87778,40.771227,-73.974722,40.750272,1,10,1,9,2014,8.490794781113603
20283584,2009-11-24 07:42:18.0000003,4.5,2009-11-24 07:42:18+00:00,-73.96494399999999,40.759722,-73.975359,40.751934000000006,1,7,1,11,2009,1.2326836636095393
14642386,2009-11-26 03:39:29.0000001,4.5,2009-11-26 03:39:29+00:00,-73.968188,40.799977,-73.961232,40.796579,1,3,3,11,2009,0.6968559758305719
28218058,2013-03-08 18:27:58.0000008,8.0,2013-03-08 18:27:58+00:00,-73.957852,40.776293,-73.97283,40.756421,2,18,4,3,2013,2.5443554358101665
6726925,2013-12-07 19:37:42.0000004,8.5,2013-12-07 19:37:42+00:00,-73.982341,40.762579,-73.990984,40.752526,1,19,5,12,2013,1.3339896570070582
6523666,2011-07-07 20:01:13.0000004,14.5,2011-07-07 20:01:13+00:00,-73.96815600000001,40.762386,-73.942665,40.714298,2,20,3,7,2011,5.762327291498115
9770985,2010-04-20 12:28:00.000000141,10.1,2010-04-20 12:28:00+00:00,-74.00331700000001,40.72288,-73.984157,40.742933,1,12,1,4,2010,2.752865593190276
4889488,2009-05-18 06:35:00.00000023,6.9,2009-05-18 06:35:00+00:00,-73.98016,40.749095,-74.001373,40.737058000000005,1,6,0,5,2009,2.2327634113290364
3257060,2013-03-20 15:07:00.00000042,57.33,2013-03-20 15:07:00+00:00,-73.788747,40.64126,-73.97938,40.746457,1,15,2,3,2013,19.878042793918006
31141440,2009-06-12 22:54:00.000000238,10.9,2009-06-12 22:54:00+00:00,-73.99678,40.753502000000005,-73.96589200000001,40.801357,1,22,4,6,2009,5.9228325853393855
44814104,2014-01-27 16:17:02.0000002,6.5,2014-01-27 16:17:02+00:00,-73.976114,40.765396,-73.98469899999999,40.759625,1,16,0,1,2014,0.9667347162354938
26260287,2014-01-25 08:40:00.0000002,10.0,2014-01-25 08:40:00+00:00,-73.980115,40.732475,-73.996302,40.746902,1,8,5,1,2014,2.1055483318720816
14773000,2009-06-08 08:31:00.00000097,9.3,2009-06-08 08:31:00+00:00,-73.94811,40.778782,-73.974837,40.763377,2,8,0,6,2009,2.8284039508167704
50751499,2014-07-10 09:09:00.000000212,5.0,2014-07-10 09:09:00+00:00,-73.952802,40.772197,-73.955463,40.764547,1,9,3,7,2014,0.8796638179544973
29545655,2011-08-13 00:21:49.0000003,13.7,2011-08-13 00:21:49+00:00,-73.986519,40.747341,-73.987146,40.718756,4,0,5,8,2011,3.1789459968043743
8135473,2011-10-13 15:53:05.0000002,6.5,2011-10-13 15:53:05+00:00,-73.998311,40.740513,-74.000225,40.723802,1,15,3,10,2011,1.8651638567992597
6562531,2015-01-27 21:33:59.0000003,13.5,2015-01-27 21:33:59+00:00,-73.98533630371094,40.75613021850585,-73.98719787597656,40.71496963500977,1,21,1,1,2015,4.57953485562782
54452747,2010-12-15 06:48:57.0000001,3.7,2010-12-15 06:48:57+00:00,-73.97675799999999,40.756108000000005,-73.982681,40.759993,2,6,2,12,2010,0.6599213633155502
3951320,2013-03-06 22:35:00.000000204,5.0,2013-03-06 22:35:00+00:00,-73.95343199999999,40.769237,-73.96350699999999,40.7742,3,22,2,3,2013,1.0121051676763753
45385066,2009-07-21 22:33:40.0000004,3.7,2009-07-21 22:33:40+00:00,-73.971612,40.757983,-73.970929,40.752158,1,22,1,7,2009,0.6502603291186162
30556350,2013-12-05 23:25:00.000000219,6.0,2013-12-05 23:25:00+00:00,-73.921047,40.756572,-73.919652,40.758247,5,23,3,12,2013,0.2202167448614213
4656046,2013-08-29 23:40:02.0000007,9.0,2013-08-29 23:40:02+00:00,-73.98650699999999,40.751516,-74.001374,40.729245,3,23,3,8,2013,2.775161104932492
54484049,2010-11-04 13:02:00.00000015,9.7,2010-11-04 13:02:00+00:00,-73.970282,40.756305,-73.963138,40.775127000000005,1,13,3,11,2010,2.177672683010145
40096065,2012-04-30 21:01:40.0000008,17.7,2012-04-30 21:01:40+00:00,-74.015702,40.71091,-73.95740500000001,40.681988,1,21,0,4,2012,5.8734305262937445
44077049,2009-04-18 12:20:54.0000003,14.5,2009-04-18 12:20:54+00:00,-74.004047,40.707558,-73.954187,40.763914,1,12,5,4,2009,7.5443514590035505
54032847,2013-01-28 14:22:43.0000003,8.5,2013-01-28 14:22:43+00:00,-73.975302,40.79015,-73.981861,40.76721,1,14,0,1,2013,2.6099132456043415
29273509,2013-06-17 11:06:00.000000100,10.0,2013-06-17 11:06:00+00:00,-73.974373,40.761426,-73.976606,40.741909,1,11,0,6,2013,2.178327628142767
44583591,2009-05-09 20:53:00.000000122,3.3,2009-05-09 20:53:00+00:00,-73.946683,40.772277,-73.95155,40.773647,3,20,5,5,2009,0.43723772008232
45338633,2014-05-08 01:23:00.00000071,12.5,2014-05-08 01:23:00+00:00,-73.958795,40.777852,-73.989825,40.74015,1,1,3,5,2014,4.940211182236996
17226006,2013-08-12 15:30:00.000000127,6.5,2013-08-12 15:30:00+00:00,-73.991535,40.729687,-73.990142,40.73999,1,15,0,8,2013,1.1516378064004873
